"safegraph_place","visitor_home_cbg","total_visitors"
"sg:5c981354e4764b4cb3918b756c205457",511910108002,4
"sg:48afba75dfb34c6893aa7202f3747cfc",511910109002,4
"sg:9df450dfc3af4ef2a69c8d84af1cf365",511930103001,13
"sg:a2fc769ad104456e89b5e7613979a356",511959315004,5
"sg:d31d806194bc47cc9a0489aa402bff26",511959315004,4
"sg:12fbd88eba564b50ba670adb6f41c865",511970501001,4
"sg:163d96d4a62e408784981b31f6b98ce6",511970501001,4
"sg:427a8540011e4ad7846df1f03f069f1b",511970501001,17
"sg:64930390d79c45d28c48ab6c022ce5a5",511970501001,4
"sg:427a8540011e4ad7846df1f03f069f1b",511970501002,16
"sg:864337c76ae84032b40d529b4d17a5c1",511970501002,4
"sg:e9e8a9570f1a49aeb680770a12d6cd46",511970501002,4
"sg:37d99fd082414ba49fa8bf9a32bd98f3",511970501003,5
"sg:427a8540011e4ad7846df1f03f069f1b",511970501003,35
"sg:64930390d79c45d28c48ab6c022ce5a5",511970501003,4
"sg:07f1a6772de94c658447071316f5615d",511970501004,13
"sg:12a9e9bcc1914b909f77f67c21710bef",511970501004,17
"sg:12fbd88eba564b50ba670adb6f41c865",511970501004,4
"sg:427a8540011e4ad7846df1f03f069f1b",511970501004,64
"sg:864337c76ae84032b40d529b4d17a5c1",511970501004,4
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",511970501004,4
"sg:9db1c38f734547bd8a8bec695b6c1120",511970501004,4
"sg:b18e66717de64e9e98c5c6004db26044",511970501004,4
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",511970501004,4
"sg:f946d03be95144ffb067e9ed1a9dcb6f",511970501004,6
"sg:ffa9dd7a2bd047d385503dfa17a15489",511970501004,4
"sg:12fbd88eba564b50ba670adb6f41c865",511970501005,8
"sg:361cded9d00b476fa624fe8d07183c22",511970501005,8
"sg:427a8540011e4ad7846df1f03f069f1b",511970501005,40
"sg:4754df6ec3844fbda36feb43b22517e0",511970501005,4
"sg:549d0fc7b6cb4a398df75bac88ee5343",511970501005,4
"sg:63a99c875734469591cd4b47f81c19bd",511970501005,4
"sg:64930390d79c45d28c48ab6c022ce5a5",511970501005,4
"sg:724e75fddf494a9d9f1202ef2eb8530d",511970501005,4
"sg:af564afa72b444298568270f963aa213",511970501005,5
"sg:d2830aa191b448138d8e9761234a1e28",511970501005,9
"sg:12fbd88eba564b50ba670adb6f41c865",511970502001,18
"sg:427a8540011e4ad7846df1f03f069f1b",511970502001,29
"sg:864337c76ae84032b40d529b4d17a5c1",511970502001,4
"sg:b18e66717de64e9e98c5c6004db26044",511970502001,4
"sg:12fbd88eba564b50ba670adb6f41c865",511970502002,8
"sg:427a8540011e4ad7846df1f03f069f1b",511970502002,29
"sg:64930390d79c45d28c48ab6c022ce5a5",511970502002,4
"sg:6905480084e149ea9f32f9a7abd886d1",511970502002,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",511970502002,4
"sg:7843649d066c47f1a0f9e0e153481444",511970502002,4
"sg:dde39608857a4e2f8ea9789d36634990",511970502002,4
"sg:427a8540011e4ad7846df1f03f069f1b",511970502003,20
"sg:5ec39fadef484fac90c3f6ad6331be98",511970502003,4
"sg:864337c76ae84032b40d529b4d17a5c1",511970502003,4
"sg:a47aa1225932474faeb10f7e69bbea2e",511970502004,4
"sg:d6476ea4440d458fadeb6275ca8c9567",511970502004,4
"sg:427a8540011e4ad7846df1f03f069f1b",511970502005,17
"sg:5c981354e4764b4cb3918b756c205457",511970502005,4
"sg:5ec39fadef484fac90c3f6ad6331be98",511970502005,4
"sg:ffa9dd7a2bd047d385503dfa17a15489",511970502005,5
"sg:427a8540011e4ad7846df1f03f069f1b",511970503011,12
"sg:fe39b90b91c44b25bce304b00ae3c6b3",511970503011,4
"sg:427a8540011e4ad7846df1f03f069f1b",511970503012,8
"sg:48afba75dfb34c6893aa7202f3747cfc",511970503012,9
"sg:65d2c0b437704107b0f2f9d1afb05a7c",511970503012,4
"sg:bf33b4744082457e800e6e28095bd5eb",511970503012,4
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",511970503012,4
"sg:e9e8a9570f1a49aeb680770a12d6cd46",511970503012,4
"sg:12a9e9bcc1914b909f77f67c21710bef",511970503013,4
"sg:427a8540011e4ad7846df1f03f069f1b",511970503013,16
"sg:5ec39fadef484fac90c3f6ad6331be98",511970503013,4
"sg:37da431082114ab58ddaa4d3b063a961",511970503014,4
"sg:427a8540011e4ad7846df1f03f069f1b",511970503014,4
"sg:63a99c875734469591cd4b47f81c19bd",511970503014,4
"sg:d31d806194bc47cc9a0489aa402bff26",511970503014,4
"sg:ffa9dd7a2bd047d385503dfa17a15489",511970503014,4
"sg:12fbd88eba564b50ba670adb6f41c865",511970503015,4
"sg:37d99fd082414ba49fa8bf9a32bd98f3",511970503015,4
"sg:427a8540011e4ad7846df1f03f069f1b",511970503015,12
"sg:549d0fc7b6cb4a398df75bac88ee5343",511970503015,4
"sg:5c981354e4764b4cb3918b756c205457",511970503015,4
"sg:5ec39fadef484fac90c3f6ad6331be98",511970503015,4
"sg:d2830aa191b448138d8e9761234a1e28",511970503015,4
"sg:f946d03be95144ffb067e9ed1a9dcb6f",511970503015,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",511970503015,7
"sg:ffa9dd7a2bd047d385503dfa17a15489",511970503015,4
"sg:427a8540011e4ad7846df1f03f069f1b",511970503021,30
"sg:864337c76ae84032b40d529b4d17a5c1",511970503021,16
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",511970503021,4
"sg:a47aa1225932474faeb10f7e69bbea2e",511970503021,4
"sg:d36a641a15194ae5bcbd970b3f23babc",511970503021,4
"sg:f7699f537a574c5ab5c5f7a17054097f",511970503021,9
"sg:fe39b90b91c44b25bce304b00ae3c6b3",511970503021,5
"sg:238ceceff5bf422eaa387510a6427711",511970503022,4
"sg:427a8540011e4ad7846df1f03f069f1b",511970503022,4
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",511970503022,4
"sg:12fbd88eba564b50ba670adb6f41c865",511970504011,4
"sg:427a8540011e4ad7846df1f03f069f1b",511970504011,23
"sg:07f1a6772de94c658447071316f5615d",511970504012,28
"sg:427a8540011e4ad7846df1f03f069f1b",511970504012,44
"sg:549d0fc7b6cb4a398df75bac88ee5343",511970504012,8
"sg:7449803e30584d06994bddd7810b9670",511970504012,8
"sg:7bf0dbdffe5e40f684d0acc70612bea7",511970504012,4
"sg:864337c76ae84032b40d529b4d17a5c1",511970504012,4
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",511970504012,4
"sg:9fe9a6722fc948e09bf5a3c1499ca958",511970504012,8
"sg:a47aa1225932474faeb10f7e69bbea2e",511970504012,4
"sg:f7699f537a574c5ab5c5f7a17054097f",511970504012,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",511970504012,4
"sg:427a8540011e4ad7846df1f03f069f1b",511970504013,24
"sg:7d5d49a3f0c747ff81961f20d4efe7f0",511970504013,4
"sg:d1fa9817aac04ea6a5604633e1bbb932",511970504013,4
"sg:12fbd88eba564b50ba670adb6f41c865",511970504021,15
"sg:427a8540011e4ad7846df1f03f069f1b",511970504021,144
"sg:549d0fc7b6cb4a398df75bac88ee5343",511970504021,4
"sg:64930390d79c45d28c48ab6c022ce5a5",511970504021,4
"sg:864337c76ae84032b40d529b4d17a5c1",511970504021,4
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",511970504021,4
"sg:c7a76fa349e0402ca744ee32a78dbbd4",511970504021,4
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",511970504021,8
"sg:f946d03be95144ffb067e9ed1a9dcb6f",511970504021,4
"sg:427a8540011e4ad7846df1f03f069f1b",511970504022,13
"sg:639210e2897b45a5b7264ce792891349",511970504022,4
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",511970504022,68
"sg:d1fa9817aac04ea6a5604633e1bbb932",511970504022,7
"sg:12fbd88eba564b50ba670adb6f41c865",511970504023,52
"sg:361cded9d00b476fa624fe8d07183c22",511970504023,4
"sg:427a8540011e4ad7846df1f03f069f1b",511970504023,29
"sg:5ec39fadef484fac90c3f6ad6331be98",511970504023,8
"sg:6f8d2cef6fce4472911012a41bf03975",511970504023,17
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",511970504023,4
"sg:d1fa9817aac04ea6a5604633e1bbb932",511970504023,4
"sg:d36a641a15194ae5bcbd970b3f23babc",511970504023,4
"sg:12fbd88eba564b50ba670adb6f41c865",511970504024,19
"sg:2315743e9e3d4cf8ade0fea17e396301",511970504024,8
"sg:37d99fd082414ba49fa8bf9a32bd98f3",511970504024,4
"sg:427a8540011e4ad7846df1f03f069f1b",511970504024,43
"sg:63a99c875734469591cd4b47f81c19bd",511970504024,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",511970504024,8
"sg:6f8d2cef6fce4472911012a41bf03975",511970504024,4
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",511970504024,4
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",511970504024,4
"sg:bca668d773384b9096f2c71525252472",511970504024,4
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",511970504024,4
"sg:dde39608857a4e2f8ea9789d36634990",511970504024,4
"sg:611ee406fd8d4561a2802bdc6f236b8b",511990504012,4
"sg:f7699f537a574c5ab5c5f7a17054097f",511990510002,4
"sg:fcd669d945fa490d8220bd194a54b312",515102001041,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",515102001071,4
"sg:fcd669d945fa490d8220bd194a54b312",515102001073,4
"sg:c22c52a86dfc44b3ad981fb216704095",515102002011,4
"sg:50d01bc4b6a6456182c8cd7d35b62043",515102005003,4
"sg:549d0fc7b6cb4a398df75bac88ee5343",515102007033,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",515102012034,4
"sg:12fbd88eba564b50ba670adb6f41c865",515200204003,4
"sg:7cc0f8bf550343daace4e4c6475cab8f",515400002022,4
"sg:dc6935951f8041f5a38bf4f192d2ad2d",515400002022,5
"sg:ffa9dd7a2bd047d385503dfa17a15489",515400004011,4
"sg:0d99ee1e157d4657a539f5b85d72a9aa",515400007002,4
"sg:12fbd88eba564b50ba670adb6f41c865",515500208041,5
"sg:fe39b90b91c44b25bce304b00ae3c6b3",515500210062,4
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",515500210103,4
"sg:7d5d49a3f0c747ff81961f20d4efe7f0",515500216013,4
"sg:12fbd88eba564b50ba670adb6f41c865",515900005001,4
"sg:549d0fc7b6cb4a398df75bac88ee5343",515900010002,4
"sg:8e8a2d1512594dbfb316989199e030f6",516003002004,4
"sg:27f74b873fd14278a3f8340865698fd8",516003003002,4
"sg:fcd669d945fa490d8220bd194a54b312",516003003002,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",516003004003,4
"sg:3c8ede17cb3948ffaecbe3656dd9bafa",516003005001,4
"sg:12fbd88eba564b50ba670adb6f41c865",516105002003,4
"sg:fcd669d945fa490d8220bd194a54b312",516105002003,4
"sg:427a8540011e4ad7846df1f03f069f1b",516400701011,13
"sg:e9e8a9570f1a49aeb680770a12d6cd46",516400701011,4
"sg:12fbd88eba564b50ba670adb6f41c865",516400701013,4
"sg:1cd43b4c599e4eb4895cbfb5f179b083",516400701013,4
"sg:427a8540011e4ad7846df1f03f069f1b",516400701013,4
"sg:5c981354e4764b4cb3918b756c205457",516400701014,4
"sg:427a8540011e4ad7846df1f03f069f1b",516400701015,5
"sg:bf33b4744082457e800e6e28095bd5eb",516400701015,8
"sg:427a8540011e4ad7846df1f03f069f1b",516400701021,4
"sg:e9e8a9570f1a49aeb680770a12d6cd46",516400701021,4
"sg:427a8540011e4ad7846df1f03f069f1b",516400701022,4
"sg:549d0fc7b6cb4a398df75bac88ee5343",516400701022,4
"sg:f7699f537a574c5ab5c5f7a17054097f",516500103123,8
"sg:1f366bfe14814bccbbc962d3971db81c",516600001013,4
"sg:4ec68a27ca124f5b89bac4204e9fbdd0",516600002031,4
"sg:8e8a2d1512594dbfb316989199e030f6",516600002071,4
"sg:8e8a2d1512594dbfb316989199e030f6",516600002072,4
"sg:9df450dfc3af4ef2a69c8d84af1cf365",516600002072,4
"sg:bd537848cce7430e94c602c527e83fb3",516600002073,4
"sg:628a9eea5f0b4c9baeba66a94d435c61",516789305002,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",516800002013,4
"sg:163d96d4a62e408784981b31f6b98ce6",516800003001,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",516800008023,4
"sg:42146e017df54c73ae2b4e912f0537c9",516800011001,4
"sg:427a8540011e4ad7846df1f03f069f1b",516800016001,4
"sg:dde39608857a4e2f8ea9789d36634990",516800016001,4
"sg:427a8540011e4ad7846df1f03f069f1b",516800016002,4
"sg:64560e53560d45d4a32052e79651d04f",516800017002,4
"sg:7cc0f8bf550343daace4e4c6475cab8f",516839102011,4
"sg:fcd669d945fa490d8220bd194a54b312",516839102011,6
"sg:3ac43ac7989b40c386fc8ba2448a22ef",516839102023,8
"sg:7cc0f8bf550343daace4e4c6475cab8f",516839102023,8
"sg:fcd669d945fa490d8220bd194a54b312",516839102023,16
"sg:9d70cb40b1b2499b86327fd9a1bc2922",516839102024,8
"sg:7cc0f8bf550343daace4e4c6475cab8f",516839103013,4
"sg:a2633b1ff9b849c28f7da6127226252c",516839103013,4
"sg:5597636f115c41a380c25a7530bd7ce1",516839103021,4
"sg:25d381c5fd4e40b4a1e5a42253683166",516839103022,4
"sg:986e30e1402443ad80d272c364ecd639",516839103022,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",516839103023,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",516839104021,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",516839104021,4
"sg:fcd669d945fa490d8220bd194a54b312",516839104021,10
"sg:3c8ede17cb3948ffaecbe3656dd9bafa",516839104023,4
"sg:7cc0f8bf550343daace4e4c6475cab8f",516859201001,16
"sg:9df450dfc3af4ef2a69c8d84af1cf365",516859201001,4
"sg:bd537848cce7430e94c602c527e83fb3",516859201001,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",516859201002,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",516859201005,4
"sg:50d01bc4b6a6456182c8cd7d35b62043",516859202002,4
"sg:8e8a2d1512594dbfb316989199e030f6",516859202003,4
"sg:986e30e1402443ad80d272c364ecd639",516859202003,4
"sg:ffa9dd7a2bd047d385503dfa17a15489",516900001001,4
"sg:f7aa241929da440b913c9806b982c0de",516900003002,4
"sg:e82b3dea34a94a759431b420c6b82b9d",516900003003,4
"sg:a47aa1225932474faeb10f7e69bbea2e",516900005001,4
"sg:31e56e33de414dcf99bef0e5849145a3",517000317012,4
"sg:683319626028465784e89ad9defd8d91",517000317012,4
"sg:c22c52a86dfc44b3ad981fb216704095",517000319023,4
"sg:12fbd88eba564b50ba670adb6f41c865",517000320023,4
"sg:12fbd88eba564b50ba670adb6f41c865",517100006002,4
"sg:344406d191204b9990339956aecec544",517100036001,4
"sg:8e8a2d1512594dbfb316989199e030f6",517308104001,4
"sg:12a9e9bcc1914b909f77f67c21710bef",517500101011,4
"sg:12fbd88eba564b50ba670adb6f41c865",517500101011,8
"sg:19df15b87615413aa4dfd4accbda3108",517500101011,4
"sg:3622cbb8b7ff4780b0c0e59d4655305b",517500101011,4
"sg:3b3206833dae49e3b6f78cca3e6ecf56",517500101011,10
"sg:427a8540011e4ad7846df1f03f069f1b",517500101011,58
"sg:546914554ded41cf8cd1cdc11cea30ac",517500101011,8
"sg:611ee406fd8d4561a2802bdc6f236b8b",517500101011,4
"sg:64664116e7af447d96e3e61acdd498bd",517500101011,4
"sg:661e595dcac4404db117a7d8e3c31d19",517500101011,12
"sg:6cc5e8cb83a84370b6dee7a5b1864226",517500101011,4
"sg:724e75fddf494a9d9f1202ef2eb8530d",517500101011,4
"sg:864337c76ae84032b40d529b4d17a5c1",517500101011,4
"sg:92b23dd91c6c40b7acbad4f85c1f3794",517500101011,12
"sg:d2830aa191b448138d8e9761234a1e28",517500101011,18
"sg:dde39608857a4e2f8ea9789d36634990",517500101011,8
"sg:e9e8a9570f1a49aeb680770a12d6cd46",517500101011,5
"sg:fe39b90b91c44b25bce304b00ae3c6b3",517500101011,4
"sg:12fbd88eba564b50ba670adb6f41c865",517500101012,16
"sg:13d4f6d024f4476cb25d4477f2ab945e",517500101012,4
"sg:361cded9d00b476fa624fe8d07183c22",517500101012,9
"sg:427a8540011e4ad7846df1f03f069f1b",517500101012,115
"sg:49e6e01347334a0da8cd011782913af8",517500101012,4
"sg:549d0fc7b6cb4a398df75bac88ee5343",517500101012,4
"sg:57c655da8d784c30b5bf3b22c145c2ee",517500101012,4
"sg:5ec39fadef484fac90c3f6ad6331be98",517500101012,4
"sg:64930390d79c45d28c48ab6c022ce5a5",517500101012,4
"sg:6905480084e149ea9f32f9a7abd886d1",517500101012,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",517500101012,16
"sg:72254862c3654574a43bfa6372a4ca3d",517500101012,8
"sg:b8388a90e0aa4be592ccc2185e8b28b1",517500101012,4
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",517500101012,4
"sg:bf33b4744082457e800e6e28095bd5eb",517500101012,8
"sg:dde39608857a4e2f8ea9789d36634990",517500101012,16
"sg:12fbd88eba564b50ba670adb6f41c865",517500101013,8
"sg:204e15f29fdf4d98b512f6e96497728d",517500101013,4
"sg:2315743e9e3d4cf8ade0fea17e396301",517500101013,8
"sg:361cded9d00b476fa624fe8d07183c22",517500101013,12
"sg:37da431082114ab58ddaa4d3b063a961",517500101013,4
"sg:3b3206833dae49e3b6f78cca3e6ecf56",517500101013,8
"sg:42146e017df54c73ae2b4e912f0537c9",517500101013,4
"sg:427a8540011e4ad7846df1f03f069f1b",517500101013,121
"sg:499f15e105c3460ca37ff190165e7403",517500101013,4
"sg:4c805d827ceb4ea19787fca6b2a877cf",517500101013,4
"sg:4ec68a27ca124f5b89bac4204e9fbdd0",517500101013,4
"sg:61f238504c294b48ad26ecfdf5120bff",517500101013,4
"sg:628a9eea5f0b4c9baeba66a94d435c61",517500101013,4
"sg:6905480084e149ea9f32f9a7abd886d1",517500101013,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",517500101013,4
"sg:89fcb5f0ea35445eaabbe303c0916b92",517500101013,4
"sg:d2830aa191b448138d8e9761234a1e28",517500101013,4
"sg:dde39608857a4e2f8ea9789d36634990",517500101013,12
"sg:f7699f537a574c5ab5c5f7a17054097f",517500101013,20
"sg:12fbd88eba564b50ba670adb6f41c865",517500101021,8
"sg:427a8540011e4ad7846df1f03f069f1b",517500101021,50
"sg:611ee406fd8d4561a2802bdc6f236b8b",517500101021,4
"sg:661e595dcac4404db117a7d8e3c31d19",517500101021,8
"sg:92b23dd91c6c40b7acbad4f85c1f3794",517500101021,4
"sg:07f1a6772de94c658447071316f5615d",517500101022,4
"sg:12fbd88eba564b50ba670adb6f41c865",517500101022,13
"sg:427a8540011e4ad7846df1f03f069f1b",517500101022,43
"sg:628a9eea5f0b4c9baeba66a94d435c61",517500101022,4
"sg:661e595dcac4404db117a7d8e3c31d19",517500101022,4
"sg:6905480084e149ea9f32f9a7abd886d1",517500101022,4
"sg:92b23dd91c6c40b7acbad4f85c1f3794",517500101022,4
"sg:007b0b2c7f994ccbb047b038c2168694",517500101023,5
"sg:0d99ee1e157d4657a539f5b85d72a9aa",517500101023,4
"sg:12a9e9bcc1914b909f77f67c21710bef",517500101023,4
"sg:12fbd88eba564b50ba670adb6f41c865",517500101023,72
"sg:19df15b87615413aa4dfd4accbda3108",517500101023,8
"sg:2ad8eaf19aea4aae8facfaeda846d156",517500101023,16
"sg:2d68828060224ad0839d963aa021b2d9",517500101023,4
"sg:361cded9d00b476fa624fe8d07183c22",517500101023,16
"sg:3b3206833dae49e3b6f78cca3e6ecf56",517500101023,4
"sg:427a8540011e4ad7846df1f03f069f1b",517500101023,108
"sg:546914554ded41cf8cd1cdc11cea30ac",517500101023,4
"sg:549d0fc7b6cb4a398df75bac88ee5343",517500101023,8
"sg:628a9eea5f0b4c9baeba66a94d435c61",517500101023,8
"sg:639210e2897b45a5b7264ce792891349",517500101023,4
"sg:661e595dcac4404db117a7d8e3c31d19",517500101023,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",517500101023,16
"sg:72254862c3654574a43bfa6372a4ca3d",517500101023,8
"sg:89fcb5f0ea35445eaabbe303c0916b92",517500101023,4
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",517500101023,8
"sg:92b23dd91c6c40b7acbad4f85c1f3794",517500101023,8
"sg:adbc2f3909b647d3904402c88e7822ca",517500101023,4
"sg:bca668d773384b9096f2c71525252472",517500101023,8
"sg:d2830aa191b448138d8e9761234a1e28",517500101023,4
"sg:dde39608857a4e2f8ea9789d36634990",517500101023,41
"sg:ea1cdda30a974c3790065357a4c30008",517500101023,21
"sg:f946d03be95144ffb067e9ed1a9dcb6f",517500101023,4
"sg:12fbd88eba564b50ba670adb6f41c865",517500102001,21
"sg:13d4f6d024f4476cb25d4477f2ab945e",517500102001,12
"sg:225d7fb527ed4ee6aa2be7577b6ff608",517500102001,9
"sg:2315743e9e3d4cf8ade0fea17e396301",517500102001,8
"sg:361cded9d00b476fa624fe8d07183c22",517500102001,13
"sg:3622cbb8b7ff4780b0c0e59d4655305b",517500102001,4
"sg:3b3206833dae49e3b6f78cca3e6ecf56",517500102001,4
"sg:42146e017df54c73ae2b4e912f0537c9",517500102001,8
"sg:427a8540011e4ad7846df1f03f069f1b",517500102001,72
"sg:48afba75dfb34c6893aa7202f3747cfc",517500102001,4
"sg:4ec68a27ca124f5b89bac4204e9fbdd0",517500102001,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",517500102001,4
"sg:8cc895bb4b7d491aab1359d8ba874dfb",517500102001,40
"sg:92b23dd91c6c40b7acbad4f85c1f3794",517500102001,4
"sg:b4d042795512485d986f0a2c04037694",517500102001,4
"sg:b8388a90e0aa4be592ccc2185e8b28b1",517500102001,5
"sg:d2830aa191b448138d8e9761234a1e28",517500102001,4
"sg:d6886ba476ef4d728f1758f54ada3dd6",517500102001,4
"sg:dde39608857a4e2f8ea9789d36634990",517500102001,17
"sg:07f1a6772de94c658447071316f5615d",517500102002,4
"sg:12a9e9bcc1914b909f77f67c21710bef",517500102002,4
"sg:12fbd88eba564b50ba670adb6f41c865",517500102002,16
"sg:15e79d458d05465bb0af3eaa41853ffe",517500102002,4
"sg:19df15b87615413aa4dfd4accbda3108",517500102002,4
"sg:225d7fb527ed4ee6aa2be7577b6ff608",517500102002,4
"sg:2315743e9e3d4cf8ade0fea17e396301",517500102002,16
"sg:261ec8f9326f450dbeee932cbc0b2f9f",517500102002,8
"sg:2ad8eaf19aea4aae8facfaeda846d156",517500102002,4
"sg:361cded9d00b476fa624fe8d07183c22",517500102002,64
"sg:3b3206833dae49e3b6f78cca3e6ecf56",517500102002,4
"sg:427a8540011e4ad7846df1f03f069f1b",517500102002,96
"sg:4754df6ec3844fbda36feb43b22517e0",517500102002,4
"sg:611ee406fd8d4561a2802bdc6f236b8b",517500102002,4
"sg:628a9eea5f0b4c9baeba66a94d435c61",517500102002,8
"sg:661e595dcac4404db117a7d8e3c31d19",517500102002,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",517500102002,45
"sg:89fcb5f0ea35445eaabbe303c0916b92",517500102002,8
"sg:92b23dd91c6c40b7acbad4f85c1f3794",517500102002,8
"sg:a47aa1225932474faeb10f7e69bbea2e",517500102002,12
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",517500102002,4
"sg:bca668d773384b9096f2c71525252472",517500102002,4
"sg:bd430da2f6bb4301aee8120a9266ade0",517500102002,8
"sg:d07c0f28168544b782d1749743e0d03a",517500102002,4
"sg:d2830aa191b448138d8e9761234a1e28",517500102002,26
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",517500102002,4
"sg:dc6935951f8041f5a38bf4f192d2ad2d",517500102002,8
"sg:dde39608857a4e2f8ea9789d36634990",517500102002,51
"sg:e66735cb362443ab83ab93c348c3ee6f",517500102002,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",517500102002,4
"sg:07f1a6772de94c658447071316f5615d",517500102003,4
"sg:12a9e9bcc1914b909f77f67c21710bef",517500102003,8
"sg:12fbd88eba564b50ba670adb6f41c865",517500102003,12
"sg:2315743e9e3d4cf8ade0fea17e396301",517500102003,8
"sg:2ad8eaf19aea4aae8facfaeda846d156",517500102003,8
"sg:361cded9d00b476fa624fe8d07183c22",517500102003,4
"sg:3b3206833dae49e3b6f78cca3e6ecf56",517500102003,8
"sg:427a8540011e4ad7846df1f03f069f1b",517500102003,141
"sg:549d0fc7b6cb4a398df75bac88ee5343",517500102003,8
"sg:5ec39fadef484fac90c3f6ad6331be98",517500102003,18
"sg:63a99c875734469591cd4b47f81c19bd",517500102003,4
"sg:64664116e7af447d96e3e61acdd498bd",517500102003,8
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",517500102003,8
"sg:6f8d2cef6fce4472911012a41bf03975",517500102003,4
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",517500102003,4
"sg:a47aa1225932474faeb10f7e69bbea2e",517500102003,8
"sg:af564afa72b444298568270f963aa213",517500102003,8
"sg:bca668d773384b9096f2c71525252472",517500102003,4
"sg:c22c52a86dfc44b3ad981fb216704095",517500102003,20
"sg:d07c0f28168544b782d1749743e0d03a",517500102003,4
"sg:d2830aa191b448138d8e9761234a1e28",517500102003,7
"sg:d6476ea4440d458fadeb6275ca8c9567",517500102003,8
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",517500102003,4
"sg:dde39608857a4e2f8ea9789d36634990",517500102003,42
"sg:f2e60a1668b64b1a8bfb469d550458d6",517500102003,4
"sg:f90c497be5064d4a967e01da7eb3a8cd",517500102003,4
"sg:f946d03be95144ffb067e9ed1a9dcb6f",517500102003,32
"sg:07f1a6772de94c658447071316f5615d",517500102004,4
"sg:12fbd88eba564b50ba670adb6f41c865",517500102004,25
"sg:158f5911b9564a24ae8a04be65b397d3",517500102004,4
"sg:15e79d458d05465bb0af3eaa41853ffe",517500102004,4
"sg:2315743e9e3d4cf8ade0fea17e396301",517500102004,4
"sg:2d68828060224ad0839d963aa021b2d9",517500102004,4
"sg:361cded9d00b476fa624fe8d07183c22",517500102004,37
"sg:37d99fd082414ba49fa8bf9a32bd98f3",517500102004,4
"sg:3b3206833dae49e3b6f78cca3e6ecf56",517500102004,18
"sg:41f267ecafc441cb8c5203c6973d0525",517500102004,4
"sg:42146e017df54c73ae2b4e912f0537c9",517500102004,4
"sg:427a8540011e4ad7846df1f03f069f1b",517500102004,139
"sg:4754df6ec3844fbda36feb43b22517e0",517500102004,4
"sg:48afba75dfb34c6893aa7202f3747cfc",517500102004,4
"sg:546914554ded41cf8cd1cdc11cea30ac",517500102004,10
"sg:549d0fc7b6cb4a398df75bac88ee5343",517500102004,8
"sg:611ee406fd8d4561a2802bdc6f236b8b",517500102004,8
"sg:628a9eea5f0b4c9baeba66a94d435c61",517500102004,12
"sg:661e595dcac4404db117a7d8e3c31d19",517500102004,8
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",517500102004,12
"sg:6f8d2cef6fce4472911012a41bf03975",517500102004,8
"sg:7bf0dbdffe5e40f684d0acc70612bea7",517500102004,12
"sg:89fcb5f0ea35445eaabbe303c0916b92",517500102004,16
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",517500102004,13
"sg:92b23dd91c6c40b7acbad4f85c1f3794",517500102004,4
"sg:a47aa1225932474faeb10f7e69bbea2e",517500102004,16
"sg:adbc2f3909b647d3904402c88e7822ca",517500102004,4
